"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"Worcester County, MA"	"25027"	"Other and unspecified narcotics"	"T40.6"	48	819589	5.9
	"2016"	"2016"	"Bay County, MI"	"26017"	"Other opioids"	"T40.2"	12	104747	Unreliable
	"2016"	"2016"	"Bay County, MI"	"26017"	"Other synthetic narcotics"	"T40.4"	15	104747	Unreliable
	"2016"	"2016"	"Berrien County, MI"	"26021"	"Heroin"	"T40.1"	14	154010	Unreliable
	"2016"	"2016"	"Calhoun County, MI"	"26025"	"Heroin"	"T40.1"	15	134386	Unreliable
	"2016"	"2016"	"Calhoun County, MI"	"26025"	"Other opioids"	"T40.2"	20	134386	14.9
	"2016"	"2016"	"Calhoun County, MI"	"26025"	"Other synthetic narcotics"	"T40.4"	13	134386	Unreliable
	"2016"	"2016"	"Calhoun County, MI"	"26025"	"Cocaine"	"T40.5"	11	134386	Unreliable
	"2016"	"2016"	"Eaton County, MI"	"26045"	"Other synthetic narcotics"	"T40.4"	10	109160	Unreliable
	"2016"	"2016"	"Genesee County, MI"	"26049"	"Heroin"	"T40.1"	47	408615	11.5
	"2016"	"2016"	"Genesee County, MI"	"26049"	"Other opioids"	"T40.2"	43	408615	10.5
	"2016"	"2016"	"Genesee County, MI"	"26049"	"Methadone"	"T40.3"	15	408615	Unreliable
	"2016"	"2016"	"Genesee County, MI"	"26049"	"Other synthetic narcotics"	"T40.4"	59	408615	14.4
	"2016"	"2016"	"Genesee County, MI"	"26049"	"Cocaine"	"T40.5"	37	408615	9.1
	"2016"	"2016"	"Ingham County, MI"	"26065"	"Heroin"	"T40.1"	21	288051	7.3
	"2016"	"2016"	"Ingham County, MI"	"26065"	"Other opioids"	"T40.2"	27	288051	9.4
	"2016"	"2016"	"Ingham County, MI"	"26065"	"Methadone"	"T40.3"	13	288051	Unreliable
	"2016"	"2016"	"Ingham County, MI"	"26065"	"Other synthetic narcotics"	"T40.4"	29	288051	10.1
	"2016"	"2016"	"Ingham County, MI"	"26065"	"Cocaine"	"T40.5"	19	288051	Unreliable
	"2016"	"2016"	"Kalamazoo County, MI"	"26077"	"Heroin"	"T40.1"	20	261654	7.6
	"2016"	"2016"	"Kalamazoo County, MI"	"26077"	"Other opioids"	"T40.2"	26	261654	9.9
	"2016"	"2016"	"Kalamazoo County, MI"	"26077"	"Other synthetic narcotics"	"T40.4"	20	261654	7.6
	"2016"	"2016"	"Kent County, MI"	"26081"	"Heroin"	"T40.1"	25	642173	3.9
	"2016"	"2016"	"Kent County, MI"	"26081"	"Other opioids"	"T40.2"	22	642173	3.4
	"2016"	"2016"	"Kent County, MI"	"26081"	"Other synthetic narcotics"	"T40.4"	28	642173	4.4
	"2016"	"2016"	"Kent County, MI"	"26081"	"Cocaine"	"T40.5"	23	642173	3.6
	"2016"	"2016"	"Lenawee County, MI"	"26091"	"Other synthetic narcotics"	"T40.4"	10	98504	Unreliable
	"2016"	"2016"	"Livingston County, MI"	"26093"	"Heroin"	"T40.1"	11	188624	Unreliable
	"2016"	"2016"	"Livingston County, MI"	"26093"	"Other opioids"	"T40.2"	12	188624	Unreliable
	"2016"	"2016"	"Livingston County, MI"	"26093"	"Other synthetic narcotics"	"T40.4"	18	188624	Unreliable
	"2016"	"2016"	"Macomb County, MI"	"26099"	"Heroin"	"T40.1"	133	867730	15.3
	"2016"	"2016"	"Macomb County, MI"	"26099"	"Other opioids"	"T40.2"	84	867730	9.7
	"2016"	"2016"	"Macomb County, MI"	"26099"	"Methadone"	"T40.3"	15	867730	Unreliable
	"2016"	"2016"	"Macomb County, MI"	"26099"	"Other synthetic narcotics"	"T40.4"	148	867730	17.1
	"2016"	"2016"	"Macomb County, MI"	"26099"	"Cocaine"	"T40.5"	65	867730	7.5
	"2016"	"2016"	"Monroe County, MI"	"26115"	"Heroin"	"T40.1"	15	149208	Unreliable
	"2016"	"2016"	"Monroe County, MI"	"26115"	"Other synthetic narcotics"	"T40.4"	26	149208	17.4
	"2016"	"2016"	"Monroe County, MI"	"26115"	"Cocaine"	"T40.5"	14	149208	Unreliable
	"2016"	"2016"	"Muskegon County, MI"	"26121"	"Heroin"	"T40.1"	14	173408	Unreliable
	"2016"	"2016"	"Muskegon County, MI"	"26121"	"Other opioids"	"T40.2"	12	173408	Unreliable
	"2016"	"2016"	"Oakland County, MI"	"26125"	"Heroin"	"T40.1"	21	1243970	1.7
	"2016"	"2016"	"Oakland County, MI"	"26125"	"Other opioids"	"T40.2"	13	1243970	Unreliable
	"2016"	"2016"	"Oakland County, MI"	"26125"	"Other synthetic narcotics"	"T40.4"	28	1243970	2.3
	"2016"	"2016"	"Oakland County, MI"	"26125"	"Cocaine"	"T40.5"	14	1243970	Unreliable
	"2016"	"2016"	"Ottawa County, MI"	"26139"	"Other opioids"	"T40.2"	17	282250	Unreliable
	"2016"	"2016"	"Ottawa County, MI"	"26139"	"Other synthetic narcotics"	"T40.4"	12	282250	Unreliable
	"2016"	"2016"	"Saginaw County, MI"	"26145"	"Other opioids"	"T40.2"	21	192326	10.9
	"2016"	"2016"	"Saginaw County, MI"	"26145"	"Other synthetic narcotics"	"T40.4"	10	192326	Unreliable
	"2016"	"2016"	"Saginaw County, MI"	"26145"	"Cocaine"	"T40.5"	17	192326	Unreliable
	"2016"	"2016"	"St. Clair County, MI"	"26147"	"Heroin"	"T40.1"	31	159587	19.4
	"2016"	"2016"	"St. Clair County, MI"	"26147"	"Other opioids"	"T40.2"	11	159587	Unreliable
	"2016"	"2016"	"St. Clair County, MI"	"26147"	"Other synthetic narcotics"	"T40.4"	31	159587	19.4
	"2016"	"2016"	"Washtenaw County, MI"	"26161"	"Heroin"	"T40.1"	33	364709	9.0
	"2016"	"2016"	"Washtenaw County, MI"	"26161"	"Other opioids"	"T40.2"	11	364709	Unreliable
	"2016"	"2016"	"Washtenaw County, MI"	"26161"	"Other synthetic narcotics"	"T40.4"	36	364709	9.9
	"2016"	"2016"	"Washtenaw County, MI"	"26161"	"Cocaine"	"T40.5"	21	364709	5.8
	"2016"	"2016"	"Wayne County, MI"	"26163"	"Heroin"	"T40.1"	239	1749366	13.7
	"2016"	"2016"	"Wayne County, MI"	"26163"	"Other opioids"	"T40.2"	134	1749366	7.7
	"2016"	"2016"	"Wayne County, MI"	"26163"	"Methadone"	"T40.3"	28	1749366	1.6
	"2016"	"2016"	"Wayne County, MI"	"26163"	"Other synthetic narcotics"	"T40.4"	346	1749366	19.8
	"2016"	"2016"	"Wayne County, MI"	"26163"	"Cocaine"	"T40.5"	205	1749366	11.7
	"2016"	"2016"	"Wayne County, MI"	"26163"	"Other and unspecified narcotics"	"T40.6"	16	1749366	Unreliable
	"2016"	"2016"	"Anoka County, MN"	"27003"	"Other opioids"	"T40.2"	11	345957	Unreliable
	"2016"	"2016"	"Dakota County, MN"	"27037"	"Other opioids"	"T40.2"	11	417486	Unreliable
	"2016"	"2016"	"Hennepin County, MN"	"27053"	"Heroin"	"T40.1"	73	1232483	5.9
	"2016"	"2016"	"Hennepin County, MN"	"27053"	"Other opioids"	"T40.2"	44	1232483	3.6
	"2016"	"2016"	"Hennepin County, MN"	"27053"	"Methadone"	"T40.3"	28	1232483	2.3
	"2016"	"2016"	"Hennepin County, MN"	"27053"	"Other synthetic narcotics"	"T40.4"	44	1232483	3.6
	"2016"	"2016"	"Hennepin County, MN"	"27053"	"Cocaine"	"T40.5"	26	1232483	2.1
	"2016"	"2016"	"Ramsey County, MN"	"27123"	"Heroin"	"T40.1"	13	540649	Unreliable
	"2016"	"2016"	"Ramsey County, MN"	"27123"	"Cocaine"	"T40.5"	11	540649	Unreliable
	"2016"	"2016"	"DeSoto County, MS"	"28033"	"Heroin"	"T40.1"	12	175611	Unreliable
	"2016"	"2016"	"DeSoto County, MS"	"28033"	"Other synthetic narcotics"	"T40.4"	14	175611	Unreliable
	"2016"	"2016"	"Harrison County, MS"	"28047"	"Other opioids"	"T40.2"	19	203234	Unreliable
	"2016"	"2016"	"Harrison County, MS"	"28047"	"Cocaine"	"T40.5"	10	203234	Unreliable
	"2016"	"2016"	"Rankin County, MS"	"28121"	"Other opioids"	"T40.2"	15	150228	Unreliable
	"2016"	"2016"	"Clay County, MO"	"29047"	"Other opioids"	"T40.2"	14	239085	Unreliable
	"2016"	"2016"	"Clay County, MO"	"29047"	"Other synthetic narcotics"	"T40.4"	11	239085	Unreliable
	"2016"	"2016"	"Franklin County, MO"	"29071"	"Heroin"	"T40.1"	18	102838	Unreliable
	"2016"	"2016"	"Franklin County, MO"	"29071"	"Other opioids"	"T40.2"	10	102838	Unreliable
	"2016"	"2016"	"Franklin County, MO"	"29071"	"Other synthetic narcotics"	"T40.4"	17	102838	Unreliable
	"2016"	"2016"	"Greene County, MO"	"29077"	"Heroin"	"T40.1"	15	288690	Unreliable
	"2016"	"2016"	"Greene County, MO"	"29077"	"Other opioids"	"T40.2"	11	288690	Unreliable
	"2016"	"2016"	"Jackson County, MO"	"29095"	"Heroin"	"T40.1"	16	691801	Unreliable
	"2016"	"2016"	"Jackson County, MO"	"29095"	"Other opioids"	"T40.2"	26	691801	3.8
	"2016"	"2016"	"Jackson County, MO"	"29095"	"Other synthetic narcotics"	"T40.4"	14	691801	Unreliable
	"2016"	"2016"	"Jackson County, MO"	"29095"	"Cocaine"	"T40.5"	22	691801	3.2
	"2016"	"2016"	"Jefferson County, MO"	"29099"	"Heroin"	"T40.1"	28	224226	12.5
	"2016"	"2016"	"Jefferson County, MO"	"29099"	"Other opioids"	"T40.2"	22	224226	9.8
	"2016"	"2016"	"Jefferson County, MO"	"29099"	"Other synthetic narcotics"	"T40.4"	50	224226	22.3
	"2016"	"2016"	"St. Charles County, MO"	"29183"	"Heroin"	"T40.1"	25	390918	6.4
	"2016"	"2016"	"St. Charles County, MO"	"29183"	"Other opioids"	"T40.2"	20	390918	5.1
	"2016"	"2016"	"St. Charles County, MO"	"29183"	"Other synthetic narcotics"	"T40.4"	37	390918	9.5
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"Heroin"	"T40.1"	119	998581	11.9
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"Other opioids"	"T40.2"	39	998581	3.9
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"Other synthetic narcotics"	"T40.4"	140	998581	14.0
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"Cocaine"	"T40.5"	42	998581	4.2
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"Other and unspecified narcotics"	"T40.6"	10	998581	Unreliable
	"2016"	"2016"	"St. Louis city, MO"	"29510"	"Heroin"	"T40.1"	107	311404	34.4
	"2016"	"2016"	"St. Louis city, MO"	"29510"	"Other opioids"	"T40.2"	26	311404	8.3
	"2016"	"2016"	"St. Louis city, MO"	"29510"	"Other synthetic narcotics"	"T40.4"	110	311404	35.3
	"2016"	"2016"	"St. Louis city, MO"	"29510"	"Cocaine"	"T40.5"	31	311404	10.0
	"2016"	"2016"	"Douglas County, NE"	"31055"	"Other opioids"	"T40.2"	12	554995	Unreliable
	"2016"	"2016"	"Clark County, NV"	"32003"	"Heroin"	"T40.1"	63	2155664	2.9
	"2016"	"2016"	"Clark County, NV"	"32003"	"Other opioids"	"T40.2"	171	2155664	7.9
	"2016"	"2016"	"Clark County, NV"	"32003"	"Methadone"	"T40.3"	42	2155664	1.9
	"2016"	"2016"	"Clark County, NV"	"32003"	"Other synthetic narcotics"	"T40.4"	44	2155664	2.0
	"2016"	"2016"	"Clark County, NV"	"32003"	"Cocaine"	"T40.5"	44	2155664	2.0
	"2016"	"2016"	"Clark County, NV"	"32003"	"Other and unspecified narcotics"	"T40.6"	35	2155664	1.6
	"2016"	"2016"	"Nye County, NV"	"32023"	"Other opioids"	"T40.2"	11	43423	Unreliable
	"2016"	"2016"	"Washoe County, NV"	"32031"	"Heroin"	"T40.1"	22	453616	4.8
	"2016"	"2016"	"Washoe County, NV"	"32031"	"Other opioids"	"T40.2"	46	453616	10.1
	"2016"	"2016"	"Washoe County, NV"	"32031"	"Methadone"	"T40.3"	13	453616	Unreliable
	"2016"	"2016"	"Washoe County, NV"	"32031"	"Other synthetic narcotics"	"T40.4"	11	453616	Unreliable
	"2016"	"2016"	"Belknap County, NH"	"33001"	"Other synthetic narcotics"	"T40.4"	14	60779	Unreliable
	"2016"	"2016"	"Carroll County, NH"	"33003"	"Other synthetic narcotics"	"T40.4"	12	47289	Unreliable
	"2016"	"2016"	"Cheshire County, NH"	"33005"	"Other synthetic narcotics"	"T40.4"	12	75774	Unreliable
	"2016"	"2016"	"Hillsborough County, NH"	"33011"	"Other opioids"	"T40.2"	19	407761	Unreliable
	"2016"	"2016"	"Hillsborough County, NH"	"33011"	"Methadone"	"T40.3"	11	407761	Unreliable
	"2016"	"2016"	"Hillsborough County, NH"	"33011"	"Other synthetic narcotics"	"T40.4"	160	407761	39.2
	"2016"	"2016"	"Hillsborough County, NH"	"33011"	"Cocaine"	"T40.5"	35	407761	8.6
	"2016"	"2016"	"Merrimack County, NH"	"33013"	"Other synthetic narcotics"	"T40.4"	30	148582	20.2
	"2016"	"2016"	"Rockingham County, NH"	"33015"	"Heroin"	"T40.1"	10	303251	Unreliable
	"2016"	"2016"	"Rockingham County, NH"	"33015"	"Other opioids"	"T40.2"	18	303251	Unreliable
	"2016"	"2016"	"Rockingham County, NH"	"33015"	"Other synthetic narcotics"	"T40.4"	85	303251	28.0
	"2016"	"2016"	"Rockingham County, NH"	"33015"	"Cocaine"	"T40.5"	22	303251	7.3
	"2016"	"2016"	"Strafford County, NH"	"33017"	"Other opioids"	"T40.2"	10	127428	Unreliable
	"2016"	"2016"	"Strafford County, NH"	"33017"	"Other synthetic narcotics"	"T40.4"	37	127428	29.0
	"2016"	"2016"	"Atlantic County, NJ"	"34001"	"Heroin"	"T40.1"	41	270991	15.1
	"2016"	"2016"	"Atlantic County, NJ"	"34001"	"Other opioids"	"T40.2"	20	270991	7.4
	"2016"	"2016"	"Atlantic County, NJ"	"34001"	"Other synthetic narcotics"	"T40.4"	32	270991	11.8
	"2016"	"2016"	"Atlantic County, NJ"	"34001"	"Cocaine"	"T40.5"	18	270991	Unreliable
	"2016"	"2016"	"Bergen County, NJ"	"34003"	"Heroin"	"T40.1"	64	939151	6.8
	"2016"	"2016"	"Bergen County, NJ"	"34003"	"Other opioids"	"T40.2"	24	939151	2.6
	"2016"	"2016"	"Bergen County, NJ"	"34003"	"Other synthetic narcotics"	"T40.4"	38	939151	4.0
	"2016"	"2016"	"Bergen County, NJ"	"34003"	"Cocaine"	"T40.5"	28	939151	3.0
	"2016"	"2016"	"Burlington County, NJ"	"34005"	"Heroin"	"T40.1"	15	449284	Unreliable
	"2016"	"2016"	"Burlington County, NJ"	"34005"	"Other opioids"	"T40.2"	16	449284	Unreliable
	"2016"	"2016"	"Burlington County, NJ"	"34005"	"Other synthetic narcotics"	"T40.4"	11	449284	Unreliable
	"2016"	"2016"	"Cape May County, NJ"	"34009"	"Heroin"	"T40.1"	10	94430	Unreliable
	"2016"	"2016"	"Cape May County, NJ"	"34009"	"Other synthetic narcotics"	"T40.4"	14	94430	Unreliable
	"2016"	"2016"	"Cumberland County, NJ"	"34011"	"Heroin"	"T40.1"	25	153797	16.3
	"2016"	"2016"	"Cumberland County, NJ"	"34011"	"Other opioids"	"T40.2"	11	153797	Unreliable
	"2016"	"2016"	"Cumberland County, NJ"	"34011"	"Other synthetic narcotics"	"T40.4"	22	153797	14.3
	"2016"	"2016"	"Cumberland County, NJ"	"34011"	"Cocaine"	"T40.5"	16	153797	Unreliable
	"2016"	"2016"	"Essex County, NJ"	"34013"	"Heroin"	"T40.1"	119	796914	14.9
	"2016"	"2016"	"Essex County, NJ"	"34013"	"Other opioids"	"T40.2"	33	796914	4.1
	"2016"	"2016"	"Essex County, NJ"	"34013"	"Other synthetic narcotics"	"T40.4"	69	796914	8.7
	"2016"	"2016"	"Essex County, NJ"	"34013"	"Cocaine"	"T40.5"	91	796914	11.4
	"2016"	"2016"	"Essex County, NJ"	"34013"	"Other and unspecified narcotics"	"T40.6"	18	796914	Unreliable
	"2016"	"2016"	"Hudson County, NJ"	"34017"	"Heroin"	"T40.1"	56	677983	8.3
	"2016"	"2016"	"Hudson County, NJ"	"34017"	"Other opioids"	"T40.2"	15	677983	Unreliable
	"2016"	"2016"	"Hudson County, NJ"	"34017"	"Other synthetic narcotics"	"T40.4"	37	677983	5.5
	"2016"	"2016"	"Hudson County, NJ"	"34017"	"Cocaine"	"T40.5"	32	677983	4.7
	"2016"	"2016"	"Hunterdon County, NJ"	"34019"	"Heroin"	"T40.1"	11	124676	Unreliable
	"2016"	"2016"	"Mercer County, NJ"	"34021"	"Heroin"	"T40.1"	29	371023	7.8
	"2016"	"2016"	"Mercer County, NJ"	"34021"	"Other opioids"	"T40.2"	10	371023	Unreliable
	"2016"	"2016"	"Mercer County, NJ"	"34021"	"Other synthetic narcotics"	"T40.4"	22	371023	5.9
	"2016"	"2016"	"Mercer County, NJ"	"34021"	"Cocaine"	"T40.5"	13	371023	Unreliable
	"2016"	"2016"	"Middlesex County, NJ"	"34023"	"Heroin"	"T40.1"	94	837073	11.2
	"2016"	"2016"	"Middlesex County, NJ"	"34023"	"Other opioids"	"T40.2"	37	837073	4.4
	"2016"	"2016"	"Middlesex County, NJ"	"34023"	"Methadone"	"T40.3"	10	837073	Unreliable
	"2016"	"2016"	"Middlesex County, NJ"	"34023"	"Other synthetic narcotics"	"T40.4"	95	837073	11.3
	"2016"	"2016"	"Middlesex County, NJ"	"34023"	"Cocaine"	"T40.5"	33	837073	3.9
	"2016"	"2016"	"Monmouth County, NJ"	"34025"	"Heroin"	"T40.1"	82	625846	13.1
	"2016"	"2016"	"Monmouth County, NJ"	"34025"	"Other opioids"	"T40.2"	44	625846	7.0
	"2016"	"2016"	"Monmouth County, NJ"	"34025"	"Methadone"	"T40.3"	10	625846	Unreliable
	"2016"	"2016"	"Monmouth County, NJ"	"34025"	"Other synthetic narcotics"	"T40.4"	75	625846	12.0
	"2016"	"2016"	"Monmouth County, NJ"	"34025"	"Cocaine"	"T40.5"	27	625846	4.3
	"2016"	"2016"	"Morris County, NJ"	"34027"	"Heroin"	"T40.1"	49	498423	9.8
	"2016"	"2016"	"Morris County, NJ"	"34027"	"Other opioids"	"T40.2"	22	498423	4.4
	"2016"	"2016"	"Morris County, NJ"	"34027"	"Other synthetic narcotics"	"T40.4"	36	498423	7.2
	"2016"	"2016"	"Morris County, NJ"	"34027"	"Cocaine"	"T40.5"	19	498423	Unreliable
	"2016"	"2016"	"Ocean County, NJ"	"34029"	"Heroin"	"T40.1"	106	592497	17.9
	"2016"	"2016"	"Ocean County, NJ"	"34029"	"Other opioids"	"T40.2"	56	592497	9.5
	"2016"	"2016"	"Ocean County, NJ"	"34029"	"Other synthetic narcotics"	"T40.4"	111	592497	18.7
	"2016"	"2016"	"Ocean County, NJ"	"34029"	"Cocaine"	"T40.5"	35	592497	5.9
	"2016"	"2016"	"Passaic County, NJ"	"34031"	"Heroin"	"T40.1"	58	507945	11.4
	"2016"	"2016"	"Passaic County, NJ"	"34031"	"Other opioids"	"T40.2"	17	507945	Unreliable
	"2016"	"2016"	"Passaic County, NJ"	"34031"	"Other synthetic narcotics"	"T40.4"	30	507945	5.9
	"2016"	"2016"	"Passaic County, NJ"	"34031"	"Cocaine"	"T40.5"	38	507945	7.5
	"2016"	"2016"	"Somerset County, NJ"	"34035"	"Heroin"	"T40.1"	23	333751	6.9
	"2016"	"2016"	"Somerset County, NJ"	"34035"	"Other opioids"	"T40.2"	11	333751	Unreliable
	"2016"	"2016"	"Somerset County, NJ"	"34035"	"Other synthetic narcotics"	"T40.4"	25	333751	7.5
	"2016"	"2016"	"Somerset County, NJ"	"34035"	"Cocaine"	"T40.5"	11	333751	Unreliable
	"2016"	"2016"	"Sussex County, NJ"	"34037"	"Heroin"	"T40.1"	20	142522	14.0
	"2016"	"2016"	"Sussex County, NJ"	"34037"	"Other opioids"	"T40.2"	15	142522	Unreliable
	"2016"	"2016"	"Sussex County, NJ"	"34037"	"Other synthetic narcotics"	"T40.4"	16	142522	Unreliable
	"2016"	"2016"	"Union County, NJ"	"34039"	"Heroin"	"T40.1"	42	555630	7.6
	"2016"	"2016"	"Union County, NJ"	"34039"	"Other opioids"	"T40.2"	17	555630	Unreliable
	"2016"	"2016"	"Union County, NJ"	"34039"	"Other synthetic narcotics"	"T40.4"	41	555630	7.4
	"2016"	"2016"	"Union County, NJ"	"34039"	"Cocaine"	"T40.5"	23	555630	4.1
	"2016"	"2016"	"Warren County, NJ"	"34041"	"Heroin"	"T40.1"	19	106617	Unreliable
	"2016"	"2016"	"Warren County, NJ"	"34041"	"Other opioids"	"T40.2"	13	106617	Unreliable
	"2016"	"2016"	"Warren County, NJ"	"34041"	"Other synthetic narcotics"	"T40.4"	17	106617	Unreliable
	"2016"	"2016"	"Bernalillo County, NM"	"35001"	"Heroin"	"T40.1"	67	676953	9.9
	"2016"	"2016"	"Bernalillo County, NM"	"35001"	"Other opioids"	"T40.2"	60	676953	8.9
	"2016"	"2016"	"Bernalillo County, NM"	"35001"	"Methadone"	"T40.3"	20	676953	3.0
	"2016"	"2016"	"Bernalillo County, NM"	"35001"	"Other synthetic narcotics"	"T40.4"	33	676953	4.9
	"2016"	"2016"	"Bernalillo County, NM"	"35001"	"Cocaine"	"T40.5"	26	676953	3.8
	"2016"	"2016"	"Dona Ana County, NM"	"35013"	"Heroin"	"T40.1"	11	214207	Unreliable
	"2016"	"2016"	"Dona Ana County, NM"	"35013"	"Other opioids"	"T40.2"	11	214207	Unreliable
	"2016"	"2016"	"Rio Arriba County, NM"	"35039"	"Heroin"	"T40.1"	22	40040	54.9
	"2016"	"2016"	"Santa Fe County, NM"	"35049"	"Heroin"	"T40.1"	22	148651	14.8
	"2016"	"2016"	"Santa Fe County, NM"	"35049"	"Other opioids"	"T40.2"	16	148651	Unreliable
	"2016"	"2016"	"Albany County, NY"	"36001"	"Heroin"	"T40.1"	16	308846	Unreliable
	"2016"	"2016"	"Albany County, NY"	"36001"	"Other synthetic narcotics"	"T40.4"	13	308846	Unreliable
	"2016"	"2016"	"Bronx County, NY"	"36005"	"Heroin"	"T40.1"	118	1455720	8.1
	"2016"	"2016"	"Bronx County, NY"	"36005"	"Other opioids"	"T40.2"	78	1455720	5.4
	"2016"	"2016"	"Bronx County, NY"	"36005"	"Methadone"	"T40.3"	46	1455720	3.2
	"2016"	"2016"	"Bronx County, NY"	"36005"	"Other synthetic narcotics"	"T40.4"	146	1455720	10.0
	"2016"	"2016"	"Bronx County, NY"	"36005"	"Cocaine"	"T40.5"	135	1455720	9.3
	"2016"	"2016"	"Bronx County, NY"	"36005"	"Other and unspecified narcotics"	"T40.6"	19	1455720	Unreliable
	"2016"	"2016"	"Broome County, NY"	"36007"	"Heroin"	"T40.1"	28	195334	14.3
	"2016"	"2016"	"Broome County, NY"	"36007"	"Other opioids"	"T40.2"	15	195334	Unreliable
	"2016"	"2016"	"Broome County, NY"	"36007"	"Other synthetic narcotics"	"T40.4"	25	195334	12.8
	"2016"	"2016"	"Broome County, NY"	"36007"	"Other and unspecified narcotics"	"T40.6"	17	195334	Unreliable
	"2016"	"2016"	"Cayuga County, NY"	"36011"	"Other synthetic narcotics"	"T40.4"	14	77861	Unreliable
	"2016"	"2016"	"Chautauqua County, NY"	"36013"	"Heroin"	"T40.1"	11	129504	Unreliable
	"2016"	"2016"	"Chautauqua County, NY"	"36013"	"Other synthetic narcotics"	"T40.4"	12	129504	Unreliable
	"2016"	"2016"	"Dutchess County, NY"	"36027"	"Heroin"	"T40.1"	28	294473	9.5
	"2016"	"2016"	"Dutchess County, NY"	"36027"	"Other opioids"	"T40.2"	16	294473	Unreliable
	"2016"	"2016"	"Dutchess County, NY"	"36027"	"Other synthetic narcotics"	"T40.4"	23	294473	7.8
	"2016"	"2016"	"Dutchess County, NY"	"36027"	"Cocaine"	"T40.5"	18	294473	Unreliable
	"2016"	"2016"	"Erie County, NY"	"36029"	"Heroin"	"T40.1"	75	921046	8.1
	"2016"	"2016"	"Erie County, NY"	"36029"	"Other opioids"	"T40.2"	83	921046	9.0
	"2016"	"2016"	"Erie County, NY"	"36029"	"Methadone"	"T40.3"	20	921046	2.2
	"2016"	"2016"	"Erie County, NY"	"36029"	"Other synthetic narcotics"	"T40.4"	213	921046	23.1
	"2016"	"2016"	"Erie County, NY"	"36029"	"Cocaine"	"T40.5"	64	921046	6.9
	"2016"	"2016"	"Genesee County, NY"	"36037"	"Other synthetic narcotics"	"T40.4"	10	58482	Unreliable
	"2016"	"2016"	"Jefferson County, NY"	"36045"	"Other synthetic narcotics"	"T40.4"	13	114006	Unreliable
	"2016"	"2016"	"Kings County, NY"	"36047"	"Heroin"	"T40.1"	145	2629150	5.5
	"2016"	"2016"	"Kings County, NY"	"36047"	"Other opioids"	"T40.2"	80	2629150	3.0
	"2016"	"2016"	"Kings County, NY"	"36047"	"Methadone"	"T40.3"	48	2629150	1.8
	"2016"	"2016"	"Kings County, NY"	"36047"	"Other synthetic narcotics"	"T40.4"	120	2629150	4.6
	"2016"	"2016"	"Kings County, NY"	"36047"	"Cocaine"	"T40.5"	131	2629150	5.0
	"2016"	"2016"	"Kings County, NY"	"36047"	"Other and unspecified narcotics"	"T40.6"	19	2629150	Unreliable
	"2016"	"2016"	"Monroe County, NY"	"36055"	"Heroin"	"T40.1"	56	747727	7.5
	"2016"	"2016"	"Monroe County, NY"	"36055"	"Other opioids"	"T40.2"	34	747727	4.5
	"2016"	"2016"	"Monroe County, NY"	"36055"	"Other synthetic narcotics"	"T40.4"	79	747727	10.6
	"2016"	"2016"	"Monroe County, NY"	"36055"	"Cocaine"	"T40.5"	63	747727	8.4
	"2016"	"2016"	"Nassau County, NY"	"36059"	"Heroin"	"T40.1"	60	1361500	4.4
	"2016"	"2016"	"Nassau County, NY"	"36059"	"Other opioids"	"T40.2"	62	1361500	4.6
	"2016"	"2016"	"Nassau County, NY"	"36059"	"Methadone"	"T40.3"	18	1361500	Unreliable
	"2016"	"2016"	"Nassau County, NY"	"36059"	"Other synthetic narcotics"	"T40.4"	87	1361500	6.4
	"2016"	"2016"	"Nassau County, NY"	"36059"	"Cocaine"	"T40.5"	58	1361500	4.3
	"2016"	"2016"	"Nassau County, NY"	"36059"	"Other and unspecified narcotics"	"T40.6"	16	1361500	Unreliable
	"2016"	"2016"	"New York County, NY"	"36061"	"Heroin"	"T40.1"	98	1643734	6.0
	"2016"	"2016"	"New York County, NY"	"36061"	"Other opioids"	"T40.2"	60	1643734	3.7
	"2016"	"2016"	"New York County, NY"	"36061"	"Methadone"	"T40.3"	30	1643734	1.8
	"2016"	"2016"	"New York County, NY"	"36061"	"Other synthetic narcotics"	"T40.4"	110	1643734	6.7
	"2016"	"2016"	"New York County, NY"	"36061"	"Cocaine"	"T40.5"	115	1643734	7.0
	"2016"	"2016"	"Niagara County, NY"	"36063"	"Heroin"	"T40.1"	11	211758	Unreliable
	"2016"	"2016"	"Niagara County, NY"	"36063"	"Other opioids"	"T40.2"	17	211758	Unreliable
